Date,Open,High,Low,Close,Volume,Ticker,Return,NextReturn,Momentum_3,Volatility_3,MA_3,MA_5,VolumeLog,Target
2019-02-07,41.067100395606694,41.4339431320535,40.57639198755263,40.71931838989258,126966800.0,AAPL,-0.01893956974907618,0.0011752499572572628,-0.001810320933365861,0.01803921692610187,41.238616943359375,40.83509368896485,18.65943620080064,0.0011752499572572628
2019-02-08,40.42746770020232,40.826981250352276,40.29110488619162,40.767173767089844,95280000.0,AAPL,0.0011752499572572628,-0.005751169425659675,-0.017448206469493188,0.011381062088913471,40.997301737467446,41.05523834228516,18.372330493506702,-0.005751169425659675
2019-02-11,40.92026971273372,40.958547367756964,40.489655219617426,40.53271484375,83973600.0,AAPL,-0.005751169425659675,0.00861755143896592,-0.023435454319443383,0.010218571005584513,40.67306900024414,41.00314788818359,18.246013033603703,0.00861755143896592
2019-02-12,40.6930175371876,40.9083230404144,40.59732336325164,40.88200759887695,89134000.0,AAPL,0.00861755143896592,-0.0041549045612040425,0.003995381440980994,0.0071859037485229125,40.727298736572266,40.88132553100586,18.305651424586664,-0.0041549045612040425
2019-02-13,41.00161657355029,41.26237631491163,40.64994829285385,40.7121467590332,89960800.0,AAPL,-0.0041549045612040425,0.0036433076019599664,-0.0013497871687406793,0.007875529961842742,40.70895640055338,40.72267227172851,18.314884588973065,0.0036433076019599664
2019-02-14,40.599713879718436,40.970517358724166,40.52076756311618,40.8604736328125,87342800.0,AAPL,0.0036433076019599664,-0.0022250275596079616,0.008086277722229473,0.006438048966469907,40.81820933024088,40.7509033203125,18.28535117557844,-0.0022250275596079616
2019-02-15,40.96811920223984,41.07577192408644,40.60927436251219,40.76955795288086,98507200.0,AAPL,-0.0022250275596079616,0.0029928435054238367,-0.002750590115324525,0.004061483631866136,40.78072611490885,40.751380157470706,18.405640210069144,0.0029928435054238367
2019-02-19,40.59971766996888,41.01358447410353,40.54708678732061,40.89157485961914,75891200.0,AAPL,0.0029928435054238367,0.006435386190805303,0.004407237516801388,0.0032167954955376983,40.840535481770836,40.82315216064453,18.144811306791834,0.006435386190805303
2019-02-20,40.953775654222376,41.46333661496224,40.90593039437642,41.154727935791016,104457600.0,AAPL,0.006435386190805303,-0.005638522255019596,0.007201441315213275,0.004360428972022392,40.938620249430336,40.87769622802735,18.464291814980204,-0.005638522255019596
2019-02-21,41.09970756971313,41.23606674776949,40.74086263223082,40.92267608642578,68998800.0,AAPL,-0.005638522255019596,0.011165462952968053,0.00375569766348427,0.006220005897497031,40.98965962727865,40.91980209350586,18.04959968559896,0.011165462952968053
2019-02-22,41.04706729027582,41.38677331528308,40.99922203963624,41.37959671020508,75652800.0,AAPL,0.011165462952968053,0.007284501843895841,0.011934533024499983,0.008665321788642922,41.15233357747396,41.023626708984374,18.141665023289804,0.007284501843895841
2019-02-25,41.66428226312171,42.07336336758773,41.61404237554862,41.681026458740234,87493600.0,AAPL,0.007284501843895841,0.0005742039646796648,0.012788288231921685,0.00879810898111582,41.32776641845703,41.20592041015625,18.28707621722504,0.0005742039646796648
2019-02-26,41.55663846050543,41.93701322542088,41.42745223634123,41.704959869384766,68280800.0,AAPL,0.0005742039646796648,0.003097403616030947,0.019116144342732122,0.005358244795249984,41.58852767944336,41.368597412109374,18.03913918692891,0.003097403616030947
2019-02-27,41.43701805078238,41.86523802210766,41.3221850553775,41.834136962890625,111341600.0,AAPL,0.003097403616030947,-0.009835893964273978,0.01098464675402333,0.0033893565190209465,41.74004109700521,41.504479217529294,18.528113519994733,-0.009835893964273978
2019-02-28,41.702563057432904,41.84370783973421,41.36763896595908,41.42266082763672,112861600.0,AAPL,-0.009835893964273978,0.010511293154559453,-0.006198638878513907,0.006855738006367385,41.6539192199707,41.60447616577149,18.54167285612147,0.010511293154559453
2019-03-01,41.69299730172728,41.9011261996357,41.36046780202603,41.85806655883789,103544800.0,AAPL,0.010511293154559453,0.005029144229830695,0.003671186591058584,0.010297604640878394,41.70495478312174,41.70017013549805,18.455514936916256,0.005029144229830695
2019-03-04,42.03029915498957,42.52311213491494,41.6188234600239,42.06857681274414,109744800.0,AAPL,0.005029144229830695,-0.0018196367889989906,0.005604032182173979,0.010527989211255818,41.783101399739586,41.777680206298825,18.513668237499093,-0.0018196367889989906
2019-03-05,42.09011242534028,42.10446563638617,41.75518834938098,41.992027282714844,78949600.0,AAPL,-0.0018196367889989906,-0.0057538373602079584,0.013745289262013127,0.006178074019597181,41.97289021809896,41.83509368896485,18.184320244821617,-0.0057538373602079584
2019-03-06,41.786295019739335,41.98246533134036,41.611658177958454,41.75041198730469,83241600.0,AAPL,-0.0057538373602079584,-0.011574728039895454,-0.002571895464447138,0.005456745482267668,41.937005360921226,41.81834869384765,18.23725779284631,-0.011574728039895454
2019-03-07,41.59490615420206,41.731268964485146,41.1523329803737,41.26716232299805,99185600.0,AAPL,-0.011574728039895454,0.0023767928438125363,-0.0190501925775467,0.004907859474908348,41.669867197672524,41.78724899291992,18.412503410509967,0.0023767928438125363
2019-03-08,40.74564121022977,41.40352348189286,40.54947092614344,41.3652458190918,95997600.0,AAPL,0.0023767928438125363,0.03464229898214177,-0.014926201571626607,0.007007553671906944,41.46094004313151,41.6886848449707,18.37983375953653,0.03464229898214177
2019-03-11,41.982461744906466,42.85086390887419,41.9489697007088,42.79823303222656,128044000.0,AAPL,0.03464229898214177,0.011235192926474902,0.025097262399242704,0.02370555985448287,41.81021372477213,41.834616088867186,18.66788452062521,0.011235192926474902
2019-03-12,43.06137936548877,43.70012272136719,42.910663369594886,43.27907943725586,129870400.0,AAPL,0.011235192926474902,0.004422340040427075,0.04875346403783576,0.01667046666157605,42.48085276285807,42.09202651977539,18.682047595784592,0.004422340040427075
2019-03-13,43.59965680531806,43.850848973774454,43.281480545321195,43.47047424316406,124130000.0,AAPL,0.004422340040427075,0.011116645447809104,0.05089365196279361,0.015851148732226997,43.182595570882164,42.436038970947266,18.636839969548202,0.011116645447809104
2019-03-14,43.99438874845221,44.04223766135387,43.673821474024535,43.95372009277344,94318000.0,AAPL,0.011116645447809104,0.013008014786060063,0.026998475840738667,0.003899631239808266,43.56775792439779,42.973350524902344,18.362182620160485,0.013008014786060063
2019-03-15,44.221651369018744,44.814940537743325,43.956106016627054,44.52547073364258,156171600.0,AAPL,0.013008014786060063,0.010208287551024542,0.02879893270820788,0.004511186349856305,43.983221689860024,43.6053955078125,18.866465967060325,0.010208287551024542
2019-03-18,44.44890895813928,45.06851342279984,44.446514323297244,44.97999954223633,104879200.0,AAPL,0.010208287551024542,-0.007924359420474758,0.03472530091639481,0.0014283361318287776,44.48639678955078,44.04174880981445,18.468319779160343,-0.007924359420474758
2019-03-19,45.05896211618249,45.21206913671903,44.47763144499765,44.62356185913086,126585600.0,AAPL,-0.007924359420474758,0.008738737945488628,0.015239705875716103,0.01136365293898361,44.709677378336586,44.310645294189456,18.656429325028967,0.008738737945488628
2019-03-20,44.55179969682854,45.331691794878736,44.192954714396095,45.01351547241211,124140800.0,AAPL,0.008738737945488628,0.03682992821285169,0.010961023673148329,0.010071504985715289,44.87235895792643,44.61925354003906,18.636926971321426,0.03682992821285169
2019-03-21,45.45846632882717,46.96800640409748,45.4082264439913,46.67136001586914,204136800.0,AAPL,0.03682992821285169,-0.02070829025542853,0.03760250090808959,0.022619018715936395,45.4361457824707,45.1627815246582,19.134300920198637,-0.02070829025542853
2019-03-22,46.731170674231585,47.29336243407434,45.64028284695774,45.70487594604492,169630800.0,AAPL,-0.02070829025542853,-0.012091133327474135,0.024231908925773205,0.02877177153915027,45.796583811442055,45.39866256713867,18.94913487450285,-0.012091133327474135
2019-03-25,45.814916385507885,45.92735472943375,44.6403003623013,45.152252197265625,175381200.0,AAPL,-0.012091133327474135,-0.010331526701717886,0.003082112636560108,0.03103270382531113,45.84282938639323,45.43311309814453,18.982472454279264,-0.010331526701717886
2019-03-26,45.85081283010908,46.14267365946385,44.15706435578044,44.685760498046875,199202000.0,AAPL,-0.010331526701717886,0.0089941151282249,-0.04254428234247132,0.005553209745243588,45.180962880452476,45.445552825927734,19.109829948245043,0.0089941151282249
2019-03-27,45.15465346713009,45.39627440466589,44.62834830248575,45.087669372558594,119393600.0,AAPL,0.0089941151282249,0.001326371707950802,-0.013504173476259873,0.01169874886512225,44.97522735595703,45.460383605957034,18.597936164521798,0.001326371707950802
2019-03-28,45.202494243025605,45.34842464537016,44.86278818272628,45.1474723815918,83121600.0,AAPL,0.001326371707950802,0.006517625183785292,-0.0001058599613801281,0.009731232506972451,44.97363408406576,45.15560607910156,18.2358151658787,0.006517625183785292
2019-03-29,45.41302025968838,45.47282774509854,45.10441159077078,45.44172668457031,94256000.0,AAPL,0.006517625183785292,0.006791145537595078,0.016917384376986977,0.0039131488653518995,45.2256228129069,45.10297622680664,18.36152505335301,0.006791145537595078
2019-04-01,45.84601856523079,45.855586155213935,45.066130393873266,45.750328063964844,111448000.0,AAPL,0.006791145537595078,0.014536768998765437,0.014697115655518012,0.0030791686931019497,45.44650904337565,45.222591400146484,18.52906868134099,0.014536768998765437
2019-04-02,45.71444445215832,46.52065176331116,45.704876861533926,46.41539001464844,91062800.0,AAPL,0.014536768998765437,0.006855220079431179,0.028083911815484308,0.00455295075951692,45.86914825439453,45.5685173034668,18.327059947336334,0.006855220079431179
2019-04-03,46.23119331361993,47.00869074321509,46.207268855642326,46.733577728271484,93087200.0,AAPL,0.006855220079431179,0.0017400315910787167,0.028428740234024197,0.004453556297111865,46.299765268961586,45.897698974609376,18.349047256964187,0.0017400315910787167
2019-04-04,46.599586548456024,46.97757019551534,46.204858708044306,46.81489562988281,76457200.0,AAPL,0.0017400315910787167,0.006694211751330892,0.02326906955573227,0.006441115785234549,46.65462112426758,46.23118362426758,18.15224167818607,0.006694211751330892
2019-04-05,46.99670729559443,47.15220890152162,46.87230674092431,47.1282844543457,74106400.0,AAPL,0.006694211751330892,0.015736259730037894,0.015359010006643858,0.002907890931394709,46.892252604166664,46.568495178222655,18.121012469801354,0.015736259730037894
2019-04-08,46.98953939509702,47.901004785809306,46.97040056388295,47.86990737915039,103526800.0,AAPL,0.015736259730037894,-0.002998372196118426,0.024315057954389818,0.007096911708943862,47.27102915445963,46.992411041259764,18.45534108400865,-0.002998372196118426
2019-04-09,47.92254589328701,48.5277973817945,47.66178247048245,47.726375579833984,143072800.0,AAPL,-0.002998372196118426,0.005613857618420148,0.019469870383933108,0.009369198192625178,47.57485580444336,47.254608154296875,18.778864156579907,0.005613857618420148
2019-04-10,47.5301980351387,48.02301472919259,47.41058307694635,47.99430465698242,86781200.0,AAPL,0.005613857618420148,-0.008324021320647579,0.018375805796106537,0.00937745488122323,47.863529205322266,47.506753540039064,18.278900577833088,-0.008324021320647579
2019-04-11,48.049338148608385,48.085221181883924,47.47279307825177,47.59479904174805,83603200.0,AAPL,-0.008324021320647579,-0.00040218997168395276,-0.0057469995758163694,0.007033224844694048,47.77182642618815,47.66273422241211,18.24159236679559,-0.00040218997168395276
2019-04-12,47.654603208931675,47.87947993607481,46.939308026197594,47.57565689086914,111042800.0,AAPL,-0.00040218997168395276,0.0018100217990000278,-0.003157974749470105,0.006990621215217868,47.72158686319987,47.7522087097168,18.52542627954871,0.0018100217990000278
2019-04-15,47.50627189889882,47.810094880689405,47.369909109700444,47.66176986694336,70146400.0,AAPL,0.0018100217990000278,0.00010036619253650514,-0.006928630228434485,0.005328353760632034,47.61074193318685,47.71058120727539,18.066095058848806,0.00010036619253650514
2019-04-16,47.71679337817441,48.17371967381364,47.5014842963781,47.66655349731445,102785600.0,AAPL,0.00010036619253650514,0.019473328840516224,0.0015076112728928948,0.0011596957869241713,47.63466008504232,47.69861679077148,18.4481558330815,0.019473328840516224
2019-04-17,47.73594169016094,48.6545874546007,47.51345959315239,48.59477996826172,115627200.0,AAPL,0.019473328840516224,0.0035937366304441554,0.021421103648243456,0.010725569290994951,47.97436777750651,47.818711853027345,18.565881789291364,0.0035937366304441554
2019-04-18,48.59238533537911,48.838791887081165,48.44884955837286,48.76941680908203,96783200.0,AAPL,0.0035937366304441554,0.0032864514443537995,0.02323973585603034,0.010325347189761098,48.34358342488607,48.05363540649414,18.38798399379798,0.0032864514443537995
2019-04-22,48.523004996431936,49.02778027244778,48.405781021781074,48.92969512939453,77758000.0,AAPL,0.0032864514443537995,0.014423278576922716,0.026499537713613908,0.009258067407961599,48.76463063557943,48.32444305419922,18.16911201048149,0.014423278576922716
2019-04-23,48.90576978194872,49.70001485209425,48.77897821899976,49.63542175292969,93292000.0,AAPL,0.014423278576922716,-0.0015422359139071196,0.021414682510089156,0.00634300561690921,49.11151123046875,48.719173431396484,18.351244927951402,-0.0015422359139071196
2019-04-24,49.60671747790951,49.87465382624778,49.53255678509153,49.55887222290039,70162400.0,AAPL,-0.0015422359139071196,-0.009075198892573466,0.0161875098262676,0.008187824224027685,49.37466303507487,49.09763717651367,18.06632312722144,-0.009075198892573466
2019-04-25,49.47992269091466,49.70240475489666,49.07083793892493,49.10911560058594,74172800.0,AAPL,-0.009075198892573466,-0.004773933753105197,0.0036669035177294695,0.011998761238695102,49.434469858805336,49.200504302978516,18.121908077594526,-0.004773933753105197
2019-04-26,49.01820769356134,49.042132144995094,48.35314882772133,48.874671936035156,74596400.0,AAPL,-0.004773933753105197,0.0015173816335396495,-0.015326752347976758,0.003779115504141065,49.180886586507164,49.22155532836914,18.127602820042384,0.0015173816335396495
2019-04-29,48.89859357684603,49.27418629872509,48.76941102781814,48.94883346557617,88818800.0,AAPL,0.0015173816335396495,-0.0192560687668758,-0.012309375293700242,0.005327355399201781,48.97754033406576,49.22538299560547,18.302108908525227,-0.0192560687668758
2019-04-30,48.57803076980022,48.65936807287442,47.633073241979126,48.00627136230469,186139600.0,AAPL,-0.0192560687668758,0.04908548223711673,-0.022457016885640946,0.010652457661574558,48.60992558797201,48.89955291748047,19.042007493171674,0.04908548223711673
2019-05-01,50.209575344115216,51.508592020453015,50.054073710339814,50.3626823425293,259309200.0,AAPL,0.04908548223711673,-0.006507817781405079,0.030445430067368662,0.03503528704559129,49.10592905680338,49.06031494140625,19.373531733874724,-0.006507817781405079
2019-05-02,50.200000394810985,50.872235817097604,49.79091931771346,50.03493118286133,127985200.0,AAPL,-0.006507817781405079,0.012431500606456591,0.022188429026586798,0.03634029100912935,49.46796162923177,49.24547805786133,18.66742519801221,0.012431500606456591
2019-05-03,50.45120256308905,50.678470279001594,50.29330992452947,50.65694046020508,83569600.0,AAPL,0.012431500606456591,-0.015442851276634029,0.0552150588387863,0.028263130156108984,50.35151799519857,49.601931762695315,18.241190387525634,-0.015442851276634029
2019-05-06,48.872278910414465,49.960775780044735,48.68328887915453,49.87465286254883,129772400.0,AAPL,-0.015442851276634029,-0.026957075695058008,-0.009690299588517859,0.014233248033272956,50.18884150187174,49.787095642089845,18.68129271250727,-0.026957075695058008
2019-05-07,49.252653396273296,49.62106583922841,48.04454166099368,48.53017807006836,155054800.0,AAPL,-0.026957075695058008,0.00019714044173446688,-0.03007405181179501,0.020252640979719242,49.68725713094076,49.891876983642575,18.859289167236447,0.00019714044173446688
2019-05-08,48.300515430411565,49.123466871841444,48.26463240549515,48.53974533081055,105358000.0,AAPL,0.00019714044173446688,-0.010744001113451085,-0.04179476909107349,0.013629246487560611,48.98152542114258,49.52728958129883,18.47287464217451,-0.010744001113451085
2019-05-09,47.94167891931302,48.24789295306125,47.04696127241334,48.01823425292969,139634400.0,AAPL,-0.010744001113451085,-0.013853532482364539,-0.03722168482526189,0.013662136362486105,48.362719217936196,49.1239501953125,18.754538143436204,-0.013853532482364539
2019-05-10,47.41064969242825,47.7540678155775,46.29394807282086,47.35301208496094,164834800.0,AAPL,-0.013853532482364539,-0.05811947951343832,-0.024256370611453693,0.007380144233966203,47.970330556233726,48.463164520263675,18.920454324262668,-0.05811947951343832
2019-05-13,45.07878186043574,45.50384683187494,43.911646920796755,44.60087966918945,229722400.0,AAPL,-0.05811947951343832,0.015830253767302738,-0.08114722553191689,0.026500249072790912,46.65737533569336,47.408409881591794,19.25238218576018,0.015830253767302738
2019-05-14,44.76658275265618,45.556678529738576,44.52643157045996,45.306922912597656,146118800.0,AAPL,0.015830253767302738,0.01197943442998528,-0.05646420328682966,0.03721371674747207,45.753604888916016,46.76375885009766,18.79993055427324,0.01197943442998528
2019-05-15,44.732972426476664,46.04900019345222,44.67293461657647,45.849674224853516,106178800.0,AAPL,0.01197943442998528,-0.004400037040682481,-0.031747460064633914,0.04162781441518179,45.25249226888021,46.22574462890625,18.48063503291063,-0.004400037040682481
2019-05-16,45.60710870157197,46.22189509870286,45.350145195668674,45.64793395996094,132125600.0,AAPL,-0.004400037040682481,-0.005681774498651704,0.023476090573495867,0.010742288407680533,45.60151036580404,45.7516845703125,18.69926355086713,-0.005681774498651704
2019-05-17,44.89145799493417,45.844858465816024,44.850632734358356,45.388572692871094,131516400.0,AAPL,-0.005681774498651704,-0.03126981893779823,0.0018021479947103458,0.009847573621545416,45.628726959228516,45.35879669189453,18.694642124238356,-0.03126981893779823
2019-05-20,44.07254715951819,44.27187308579342,43.294455989235885,43.96928024291992,154449200.0,AAPL,-0.03126981893779823,0.01917105453683554,-0.04101215578352568,0.015156824911182533,45.00192896525065,45.232476806640626,18.855375804120275,0.01917105453683554
2019-05-21,44.480807866582374,45.14842794409167,44.35592821006204,44.812217712402344,113459200.0,AAPL,0.01917105453683554,-0.020471592765424207,-0.018307865768725118,0.02522132975007101,44.72335688273112,45.13353576660156,18.546953867708513,-0.020471592765424207
2019-05-22,44.346325712267024,44.59848522926416,43.839606485233176,43.894840240478516,118994400.0,AAPL,-0.020471592765424207,-0.017069691761431915,-0.03290987937647116,0.026559439284006954,44.22544606526693,44.74256896972656,18.59458699954873,-0.017069691761431915
2019-05-23,43.17918987171048,43.356899428389916,42.701287627124074,43.14556884765625,146118800.0,AAPL,-0.017069691761431915,-0.003840817686310727,-0.018733793018963718,0.021971588122799656,43.95087560017904,44.242095947265625,18.79993055427324,-0.003840817686310727
2019-05-24,43.27523949265052,43.741133342206446,42.895800209655654,42.979854583740234,94858800.0,AAPL,-0.003840817686310727,-0.004134851158405395,-0.0408898113550622,0.008785961524580293,43.340087890625,43.760352325439456,18.3679000386543,-0.004134851158405395
2019-05-28,42.96784416529964,43.368896153975726,42.72529281820786,42.80213928222656,111792800.0,AAPL,-0.004134851158405395,-0.004768846247220626,-0.02489360827526821,0.007554244572907587,42.97585423787435,43.52692413330078,18.532157724841014,-0.004768846247220626
2019-05-29,42.36747568884229,43.07112063399836,42.266612621180826,42.5980224609375,113924800.0,AAPL,-0.004768846247220626,0.005186348552711939,-0.012690674879084263,0.0004742788324063846,42.793338775634766,43.084085083007814,18.551049148349474,0.005186348552711939
2019-05-30,42.73489628505487,43.04228946300564,42.42750310710411,42.81895065307617,84873600.0,AAPL,0.005186348552711939,-0.018115356172009878,-0.00374370579478267,0.005573637611287846,42.73970413208008,42.86890716552735,18.25667366064396,-0.018115356172009878
2019-05-31,42.32184270333962,42.74451113812914,42.024057576373885,42.043270111083984,108174400.0,AAPL,-0.018115356172009878,-0.01011033906700165,-0.017729701923046126,0.011691910834384738,42.48674774169922,42.64844741821289,18.49925530673611,-0.01011033906700165
2019-06-03,42.17054681734326,42.727695624920145,40.89054064456149,41.61819839477539,161584400.0,AAPL,-0.01011033906700165,0.03658399878789664,-0.023001632694583662,0.01183947066711381,42.16013971964518,42.37611618041992,18.90053817092675,0.03658399878789664
2019-06-04,42.13212427525392,43.186387825636224,41.911185625871745,43.1407585144043,123872000.0,AAPL,0.03658399878789664,0.016143384114603032,0.007515547588623717,0.02954223225482661,42.267409006754555,42.44384002685547,18.63475934043236,0.016143384114603032
2019-06-05,44.25506073740765,44.425569693638934,43.50098615185949,43.837196350097656,119093600.0,AAPL,0.016143384114603032,0.014681693451023436,0.042668570600571165,0.023407398747781215,42.86538441975912,42.6916748046875,18.59542030492243,0.014681693451023436
2019-06-06,43.96687726418169,44.5408384220099,43.743534767431555,44.48080062866211,90105200.0,AAPL,0.014681693451023436,0.026616896969437143,0.06878246402530674,0.012245177601050983,43.81958516438802,43.024044799804685,18.316488445662834,0.026616896969437143
2019-06-07,44.790591442053355,46.08981009449223,44.61288192923803,45.66474151611328,122737600.0,AAPL,0.026616896969437143,0.012779496134657675,0.058505763195291216,0.0065099935246040914,44.66091283162435,43.748339080810545,18.625559309353733,0.012779496134657675
2019-06-10,46.06339647229206,46.9183340723606,46.01776716255535,46.248313903808594,104883600.0,AAPL,0.012779496134657675,0.011579781053963734,0.05500163683952297,0.00750045664741706,45.46461868286133,44.67436218261719,18.4683617313078,0.011579781053963734
2019-06-11,46.79586754698529,47.06963979513542,46.493278324635206,46.78385925292969,107731600.0,AAPL,0.011579781053963734,-0.003182620374836853,0.05177646516514267,0.008356911642392984,46.23230489095052,45.40298233032227,18.49515351598709,-0.003182620374836853
2019-06-12,46.57732637975056,47.06243284929081,46.44284228865029,46.63496398925781,73012800.0,AAPL,-0.003182620374836853,-0.00020597008967471186,0.021246643272954335,0.008889666057494054,46.555712381998696,45.9625358581543,18.106145339903954,-0.00020597008967471186
2019-06-13,46.75744248736489,47.259357665071356,46.493278340137906,46.62535858154297,86698400.0,AAPL,-0.00020597008967471186,-0.007262555023261119,0.008152614569227001,0.007806972021692951,46.68139394124349,46.39144744873047,18.277945998674124,-0.007262555023261119
2019-06-14,46.000958861346966,46.49086565193816,45.70076988896076,46.286739349365234,75046000.0,AAPL,-0.007262555023261119,0.005966643071402933,-0.010625884899252314,0.0035426380137895622,46.51568730672201,46.51584701538086,18.13361183014706,0.005966643071402933
2019-06-17,46.32516479593238,46.81987934371097,46.14985544679512,46.56291580200195,58676400.0,AAPL,0.005966643071402933,0.023518315176014326,-0.0015449392707251874,0.006619519448684635,46.49167124430338,46.57876739501953,17.88754817670646,0.023518315176014326
2019-06-18,47.08163581115205,48.09987438779202,46.87990971552517,47.657997131347656,106204000.0,AAPL,0.023518315176014326,-0.0029224562560062894,0.022147573363939133,0.015440935021992112,46.83588409423828,46.753594970703126,18.48087234026208,-0.0029224562560062894
2019-06-19,47.953391822995805,48.001424996498194,47.3842346282757,47.51871871948242,84496800.0,AAPL,-0.0029224562560062894,0.008035484705597673,0.026616248788198238,0.013454811248773268,47.246543884277344,46.930345916748045,18.252224233622606,0.008035484705597673
2019-06-20,48.11908943981231,48.176727040616036,47.55713657353641,47.90055465698242,86056000.0,AAPL,0.008035484705597673,-0.003409216791195102,0.02872755779875269,0.013284758832424056,47.692423502604164,47.185385131835936,18.27050881671432,-0.003409216791195102
